;110;HUESOS VACUNOS;6;L 6 JUMBO;8.8;
;110;HUESOS VACUNOS;7;L 7 GRUPO DON BARTOLOMEO;13.2405;
;110;HUESOS VACUNOS;8;L 8 INC;0;
;110;HUESOS VACUNOS;9;L 9 SUCURSALES;2.112;
;110;HUESOS VACUNOS;11;L 11 PLANETA EMPANADA;0;
;110;HUESOS VACUNOS;19;L 19 SANG SHENG;0;
;110;HUESOS VACUNOS;21;L 21 MITILLI LEANDRO;0;
;110;HUESOS VACUNOS;23;L 23 MITILLI JORGE;0;
;110;HUESOS VACUNOS;25;L 25 FRAVA;10.479;
;110;HUESOS VACUNOS;36;L 36 MAYCAR SA (VITAL);0;
;110;HUESOS VACUNOS;39;L39 BYB BELEN BOSCARDIN;0;
;110;HUESOS VACUNOS;41;L41 ENV AL VACIO;0;
;110;HUESOS VACUNOS;43;L43 GONZALEZ RENE;0;
;110;HUESOS VACUNOS;24;L24 FRIDO;0;
;110;HUESOS VACUNOS;49;L CARITAS;0;
;110;HUESOS VACUNOS;10;L10 USHBAHIA SRL;9.5235;
;110;HUESOS VACUNOS;22;L PECORILE;10.29;
;110;HUESOS VACUNOS;50;CENTRAL DE RESTAURANTES;0;
;110;HUESOS VACUNOS;51;MAYCAR TROZADO AL VACIO;0;
;110;HUESOS VACUNOS;52;CENCOSUD;70.4;
;111;CUEROS VACUNOS;1;L 1 COMERCIO;4.54;
;111;CUEROS VACUNOS;2;L 2 VILLARINO;0;
;111;CUEROS VACUNOS;3;L3 MAYORISTA;0;
;111;CUEROS VACUNOS;4;L 4 P ALTA/SIERRA;0;
;111;CUEROS VACUNOS;5;L 5 M HERMOSO/DORREGO;0;
;111;CUEROS VACUNOS;6;L 6 JUMBO;19.55;
;111;CUEROS VACUNOS;7;L 7 GRUPO DON BARTOLOMEO;0;
;111;CUEROS VACUNOS;8;L 8 INC;0;
;111;CUEROS VACUNOS;9;L 9 SUCURSALES;0;
;111;CUEROS VACUNOS;10;L10 USHBAHIA SRL;0;
;111;CUEROS VACUNOS;11;L 11 PLANETA EMPANADA;1;
;111;CUEROS VACUNOS;12;L 12 YAGUAR;0;
;111;CUEROS VACUNOS;13;L 13 Makro Fiambres;0;
;111;CUEROS VACUNOS;15;L 15 WalMart;0;
;111;CUEROS VACUNOS;19;L 19 SANG SHENG;1;
